trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client
1346,Dapaong,Dapaong,244.0,8.8,165.0,3210.0,24.0,40.0,Climatisé,Vendredi,Matin,Moyenne,69.5,4
1347,,Tsévié,235.0,7.9,145.0,4869.0,32.0,70.0,Climatisé,Jeudi,Après-midi,Moyenne,15.8,3
1348,,Lomé,525.0,5.3,6.0,7272.0,15.0,,,Mercredi,Matin,Moyenne,,3
1349,Atakpamé,Atakpamé,404.0,6.6,172.0,,66.0,,VIP,Mercredi,Soir,Mauvaise,31.4,4
1350,Tsévié,Atakpamé,243.0,6.9,51.0,11666.0,58.0,30.0,Climatisé,Samedi,Soir,Mauvaise,64.3,1
1351,Atakpamé,Tsévié,66.0,11.5,88.0,10186.0,32.0,,Climatisé,Jeudi,Soir,Moyenne,,2
1352,,Sokodé,289.0,1.8,106.0,4997.0,,,VIP,Mercredi,Matin,Bonne,33.4,2
1353,Dapaong,Atakpamé,316.0,10.9,,6700.0,47.0,,VIP,Samedi,Après-midi,,31.4,2
1354,Kara,Sokodé,358.0,3.1,92.0,11932.0,59.0,70.0,,Lundi,Après-midi,Moyenne,48.4,5
1355,Kara,Kara,177.0,8.9,16.0,3583.0,50.0,70.0,Standard,Mercredi,Soir,Moyenne,63.1,3
1356,Lomé,Dapaong,212.0,7.4,64.0,4375.0,51.0,40.0,Standard,Mercredi,Après-midi,Moyenne,50.1,3
1357,Lomé,Atakpamé,308.0,1.8,49.0,10939.0,34.0,,Climatisé,Jeudi,Matin,Bonne,77.0,2
1358,,Tsévié,420.0,2.4,152.0,10428.0,60.0,60.0,Climatisé,Mercredi,,Bonne,69.3,2
1359,Sokodé,Sokodé,645.0,3.4,146.0,,,40.0,Standard,Samedi,Soir,Mauvaise,71.7,4
1360,Sokodé,Atakpamé,354.0,5.2,95.0,10236.0,,50.0,Climatisé,Samedi,Matin,Mauvaise,67.9,2
1361,,Tsévié,119.0,1.8,84.0,7079.0,,60.0,Climatisé,,Soir,Moyenne,,5
1362,Sokodé,Tsévié,494.0,,,2874.0,69.0,40.0,VIP,Jeudi,Soir,Bonne,22.3,5
1363,Lomé,Atakpamé,190.0,2.0,123.0,11159.0,16.0,30.0,Climatisé,Vendredi,Matin,Mauvaise,20.6,5
1364,Kara,Kara,562.0,9.4,173.0,11622.0,37.0,40.0,Climatisé,Mercredi,Soir,Moyenne,48.9,3
1365,Tsévié,Atakpamé,,10.2,30.0,7565.0,,60.0,,Mardi,Matin,Bonne,27.7,2
1366,Sokodé,Tsévié,426.0,7.3,123.0,1748.0,,50.0,Climatisé,Vendredi,,Moyenne,75.3,5
1367,Tsévié,,453.0,3.3,7.0,11406.0,36.0,50.0,Climatisé,Vendredi,Soir,Mauvaise,72.5,4
1368,Lomé,Kara,400.0,8.8,141.0,2126.0,41.0,70.0,,Mercredi,Soir,Moyenne,76.4,3
1369,Kara,Tsévié,398.0,2.8,109.0,2528.0,21.0,40.0,Standard,Jeudi,Après-midi,Moyenne,33.4,1
1370,Kara,,266.0,11.5,81.0,8828.0,16.0,50.0,Standard,Dimanche,,Mauvaise,26.1,5
1371,Kara,Kara,554.0,3.2,77.0,4744.0,67.0,40.0,Climatisé,Vendredi,Après-midi,Moyenne,28.6,2
1372,Tsévié,Sokodé,151.0,8.5,78.0,8346.0,,50.0,VIP,Mercredi,Soir,Bonne,48.8,3
1373,Lomé,Tsévié,75.0,9.3,,11262.0,55.0,70.0,Standard,Vendredi,Soir,Mauvaise,38.7,1
1374,,Sokodé,439.0,7.4,88.0,8333.0,39.0,30.0,VIP,Dimanche,Après-midi,Moyenne,40.0,5
1375,Lomé,Kara,495.0,2.1,71.0,,27.0,60.0,VIP,,Soir,Mauvaise,72.8,5
1376,Dapaong,,642.0,10.4,113.0,11056.0,67.0,70.0,Standard,Mardi,Matin,Mauvaise,24.5,5
1377,Dapaong,Kara,81.0,9.8,58.0,8007.0,27.0,50.0,,Mercredi,Après-midi,Mauvaise,49.1,4
1378,Lomé,Lomé,528.0,8.9,156.0,9706.0,,40.0,Standard,Dimanche,Soir,Bonne,24.1,4
1379,Sokodé,Atakpamé,357.0,3.3,36.0,7400.0,31.0,50.0,Climatisé,Dimanche,,Mauvaise,53.6,5
1380,Kara,Tsévié,436.0,2.9,159.0,11828.0,29.0,60.0,Standard,Jeudi,,Mauvaise,23.2,3
1381,Dapaong,,229.0,8.0,146.0,5571.0,42.0,40.0,Standard,Jeudi,Matin,Bonne,47.9,4
1382,Sokodé,Sokodé,307.0,,,2277.0,14.0,40.0,VIP,Dimanche,Matin,Mauvaise,49.0,2
1383,Kara,Sokodé,571.0,9.8,56.0,6731.0,28.0,30.0,Standard,,Matin,,,5
1384,Dapaong,Kara,229.0,5.1,177.0,3301.0,34.0,70.0,Standard,Mercredi,Matin,Mauvaise,58.4,4
1385,Atakpamé,Lomé,355.0,,15.0,2626.0,19.0,30.0,VIP,Samedi,Après-midi,,50.7,4
1386,Atakpamé,Kara,252.0,4.5,93.0,5557.0,9.0,60.0,VIP,Mardi,Matin,Bonne,51.4,2
1387,Dapaong,Kara,188.0,3.8,59.0,2845.0,47.0,50.0,,Vendredi,Soir,Bonne,36.9,1
1388,Sokodé,Kara,86.0,5.4,142.0,7642.0,62.0,30.0,Climatisé,Lundi,Matin,Mauvaise,36.8,4
1389,Atakpamé,Kara,441.0,8.3,159.0,9491.0,16.0,50.0,VIP,Mercredi,Soir,Mauvaise,29.3,2
1390,Sokodé,Sokodé,,8.9,11.0,5907.0,55.0,50.0,Climatisé,Jeudi,Matin,Bonne,67.0,3
1391,Lomé,Atakpamé,83.0,10.4,128.0,4990.0,79.0,70.0,Climatisé,Lundi,Soir,Moyenne,24.5,2
1392,Kara,Tsévié,452.0,7.6,160.0,2470.0,66.0,70.0,VIP,Mercredi,Soir,Moyenne,,3
1393,Dapaong,Sokodé,558.0,7.4,15.0,2775.0,39.0,30.0,Climatisé,Mercredi,Matin,Moyenne,47.8,3
1394,Atakpamé,Tsévié,312.0,3.4,44.0,9255.0,43.0,40.0,Climatisé,Lundi,Matin,Moyenne,77.3,3
1395,Tsévié,Tsévié,320.0,2.4,148.0,10732.0,5.0,70.0,Standard,Mardi,Après-midi,Bonne,60.3,3
1396,Sokodé,Sokodé,107.0,11.4,,,39.0,40.0,Standard,Lundi,Matin,Bonne,56.1,3
1397,Dapaong,,,4.6,,4309.0,18.0,60.0,Standard,Samedi,Matin,Bonne,76.4,1
1398,Lomé,Dapaong,577.0,4.7,6.0,7700.0,57.0,40.0,Standard,Samedi,Soir,Mauvaise,50.5,2
1399,Lomé,,273.0,11.8,11.0,7906.0,64.0,50.0,VIP,Lundi,,Mauvaise,75.5,4
1400,Atakpamé,Kara,215.0,1.6,,5538.0,56.0,40.0,VIP,Mercredi,Soir,Moyenne,64.4,5
1401,Dapaong,Dapaong,465.0,11.2,104.0,11236.0,59.0,40.0,Climatisé,Jeudi,Soir,Moyenne,16.0,2
1402,Dapaong,Atakpamé,121.0,2.9,58.0,3809.0,66.0,50.0,Standard,Mardi,Après-midi,Bonne,74.1,5
1403,Tsévié,Sokodé,234.0,7.0,33.0,11765.0,,40.0,VIP,Jeudi,Après-midi,Bonne,49.2,2
1404,,Lomé,342.0,2.3,32.0,6947.0,43.0,30.0,Standard,Jeudi,Après-midi,Bonne,17.6,1
1405,Lomé,Kara,284.0,,107.0,9230.0,16.0,70.0,Standard,Jeudi,Matin,Moyenne,27.1,3
1406,Lomé,Lomé,236.0,7.5,14.0,10421.0,59.0,30.0,Climatisé,Lundi,Matin,Bonne,15.9,3
1407,Kara,Sokodé,209.0,,85.0,,69.0,40.0,VIP,Mardi,Après-midi,Bonne,31.2,2
1408,Lomé,Lomé,428.0,4.1,90.0,4983.0,63.0,30.0,Climatisé,Mardi,Après-midi,Moyenne,54.1,3
1409,Lomé,Kara,233.0,7.5,119.0,3237.0,,60.0,Climatisé,Lundi,,Bonne,68.0,4
1410,Kara,Sokodé,399.0,9.8,67.0,10387.0,41.0,60.0,VIP,Mardi,Après-midi,Moyenne,36.0,3
1411,Kara,Kara,99.0,8.6,77.0,8023.0,69.0,40.0,Climatisé,Dimanche,Après-midi,Mauvaise,43.5,2
1412,,,163.0,4.3,132.0,9989.0,16.0,60.0,VIP,Samedi,Matin,Mauvaise,47.3,1
1413,Kara,Sokodé,537.0,7.9,122.0,4261.0,61.0,60.0,VIP,Samedi,Matin,,46.1,3
1414,Dapaong,Atakpamé,155.0,4.1,16.0,11816.0,40.0,,Standard,Mercredi,Après-midi,Bonne,79.1,1
1415,Tsévié,Sokodé,504.0,7.2,25.0,5107.0,23.0,60.0,Standard,Mercredi,,Moyenne,73.9,4
1416,Sokodé,Atakpamé,127.0,6.0,40.0,6090.0,32.0,40.0,Standard,Dimanche,,Bonne,37.1,2
1417,Kara,Sokodé,126.0,6.7,82.0,10452.0,63.0,40.0,,Jeudi,,Mauvaise,,2
1418,Kara,,129.0,7.1,65.0,8913.0,18.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,54.8,2
1419,Dapaong,Dapaong,270.0,4.6,120.0,8295.0,49.0,70.0,,Mardi,Après-midi,Moyenne,,1
1420,Atakpamé,Sokodé,641.0,6.3,140.0,2472.0,,50.0,Standard,Samedi,Après-midi,Bonne,22.8,1
1421,Sokodé,Atakpamé,255.0,10.6,160.0,2085.0,22.0,40.0,Climatisé,Jeudi,,Moyenne,40.7,2
1422,,Kara,239.0,10.7,134.0,6407.0,64.0,50.0,Climatisé,Vendredi,Après-midi,Bonne,15.3,1
1423,Atakpamé,Sokodé,642.0,2.9,86.0,4080.0,52.0,60.0,VIP,Vendredi,Soir,Mauvaise,,5
1424,Dapaong,Dapaong,,8.6,157.0,7529.0,27.0,60.0,Standard,Dimanche,Après-midi,Moyenne,53.9,3
1425,Dapaong,Sokodé,,7.4,145.0,9095.0,48.0,70.0,VIP,Vendredi,Matin,,34.4,5
1426,Dapaong,Dapaong,124.0,8.7,,2445.0,8.0,50.0,Standard,Jeudi,Après-midi,,62.5,3
1427,Atakpamé,Kara,78.0,3.6,86.0,6372.0,10.0,30.0,Climatisé,Samedi,Soir,Bonne,22.3,3
1428,Dapaong,,266.0,7.3,0.0,5969.0,,60.0,VIP,Vendredi,Après-midi,Mauvaise,26.5,4
1429,Sokodé,Dapaong,121.0,10.2,120.0,11748.0,,70.0,Climatisé,Mardi,Après-midi,Moyenne,37.0,1
1430,Atakpamé,Lomé,334.0,9.3,70.0,5421.0,8.0,30.0,VIP,Samedi,Après-midi,Bonne,30.6,3
1431,Tsévié,Sokodé,477.0,11.6,31.0,2387.0,18.0,30.0,Standard,,Après-midi,Mauvaise,75.3,3
1432,,Sokodé,232.0,10.4,138.0,3024.0,45.0,70.0,VIP,Mardi,Matin,Mauvaise,24.8,5
1433,Tsévié,Dapaong,541.0,9.7,22.0,,24.0,70.0,VIP,Mardi,Soir,Mauvaise,20.8,4
1434,Tsévié,Dapaong,538.0,9.9,145.0,6965.0,42.0,70.0,,Vendredi,Soir,Bonne,64.0,3
1435,Sokodé,Kara,394.0,5.6,18.0,6361.0,6.0,50.0,Climatisé,Vendredi,Matin,Moyenne,,2
1436,Dapaong,Dapaong,,5.7,73.0,6761.0,38.0,30.0,VIP,Samedi,Soir,Mauvaise,79.1,3
1437,Sokodé,Tsévié,334.0,3.6,68.0,,62.0,40.0,,Mardi,,Bonne,21.0,3
1438,Atakpamé,,405.0,10.9,101.0,7430.0,64.0,40.0,Climatisé,Lundi,Après-midi,Moyenne,79.2,1
1439,Dapaong,Lomé,605.0,7.3,16.0,4053.0,66.0,60.0,Climatisé,Lundi,Soir,Moyenne,69.3,5
1440,Lomé,Tsévié,459.0,11.9,108.0,11429.0,14.0,50.0,Climatisé,Vendredi,Soir,Bonne,72.9,3
1441,Kara,,100.0,2.2,143.0,4243.0,59.0,50.0,VIP,Vendredi,Après-midi,Bonne,68.3,3
1442,Lomé,Tsévié,583.0,10.1,164.0,7329.0,58.0,50.0,Climatisé,Dimanche,Soir,Bonne,28.7,2
1443,Atakpamé,Kara,234.0,1.8,32.0,4733.0,63.0,60.0,Climatisé,Lundi,Après-midi,Bonne,29.1,1
1444,Dapaong,Kara,595.0,8.8,122.0,11045.0,63.0,70.0,Climatisé,Lundi,Matin,Bonne,68.4,2
1445,Atakpamé,Dapaong,425.0,4.4,,1664.0,18.0,70.0,VIP,Vendredi,Soir,Bonne,78.0,5
1446,Dapaong,Tsévié,63.0,,49.0,3711.0,57.0,30.0,Standard,Lundi,,Moyenne,59.9,3
1447,,Kara,468.0,6.3,80.0,,53.0,30.0,VIP,Mercredi,Après-midi,Moyenne,63.8,1
1448,Kara,Lomé,500.0,7.3,83.0,4667.0,,50.0,Climatisé,Mercredi,,Mauvaise,25.0,3
1449,Sokodé,Tsévié,335.0,7.9,52.0,6348.0,52.0,30.0,,Jeudi,Matin,Moyenne,,4
1450,Sokodé,,89.0,10.3,156.0,10364.0,54.0,50.0,Standard,Vendredi,Après-midi,Bonne,59.4,3
1451,Sokodé,Tsévié,65.0,,6.0,8835.0,30.0,30.0,,Vendredi,Soir,Moyenne,41.4,1
1452,,Atakpamé,386.0,9.7,171.0,,17.0,60.0,VIP,Vendredi,Matin,,64.4,5
1453,Kara,Tsévié,495.0,9.9,15.0,6473.0,34.0,60.0,VIP,Lundi,,,19.2,2
1454,Tsévié,Lomé,348.0,8.0,56.0,4213.0,53.0,50.0,Climatisé,Jeudi,,Mauvaise,58.0,4
1455,Atakpamé,Tsévié,493.0,2.6,113.0,3731.0,28.0,60.0,,Samedi,Après-midi,Mauvaise,67.6,1
1456,Lomé,Sokodé,638.0,3.4,141.0,4207.0,55.0,40.0,Climatisé,Samedi,Après-midi,Moyenne,78.8,1
1457,Lomé,Lomé,122.0,8.7,24.0,10695.0,18.0,50.0,Climatisé,Vendredi,Matin,Moyenne,15.8,3
1458,Lomé,Kara,627.0,3.5,114.0,11164.0,21.0,70.0,Standard,Lundi,Soir,Bonne,45.8,5
1459,Kara,Dapaong,554.0,6.5,110.0,4203.0,27.0,50.0,Standard,Jeudi,Soir,Mauvaise,51.8,2
1460,Atakpamé,Lomé,549.0,,39.0,5421.0,64.0,60.0,Standard,Jeudi,Soir,Moyenne,,3
1461,,Sokodé,595.0,,,8001.0,39.0,30.0,VIP,Vendredi,Soir,Mauvaise,58.6,1
1462,Atakpamé,Tsévié,385.0,2.1,102.0,9283.0,65.0,40.0,Climatisé,Mardi,,Moyenne,55.7,3
1463,Lomé,Tsévié,327.0,3.3,126.0,11169.0,24.0,40.0,Climatisé,Jeudi,Après-midi,Mauvaise,16.3,4
1464,Lomé,Kara,,6.7,73.0,2846.0,20.0,60.0,Climatisé,,Après-midi,Mauvaise,57.7,2
1465,Lomé,Tsévié,642.0,5.8,24.0,4026.0,79.0,70.0,VIP,Mardi,,Mauvaise,59.9,2
1466,Lomé,Sokodé,511.0,9.5,74.0,6985.0,64.0,30.0,Climatisé,Samedi,Matin,Mauvaise,25.9,1
1467,Kara,Kara,621.0,6.2,107.0,3141.0,40.0,30.0,Climatisé,Lundi,Matin,,19.1,4
1468,Lomé,Sokodé,486.0,7.9,45.0,11362.0,40.0,50.0,Climatisé,,Matin,Bonne,67.5,3
1469,Atakpamé,Sokodé,,4.1,124.0,4503.0,68.0,50.0,Climatisé,Mercredi,Soir,,42.9,3
1470,Atakpamé,Atakpamé,101.0,10.6,132.0,2968.0,49.0,60.0,Climatisé,Lundi,,Mauvaise,79.0,3
1471,Atakpamé,Lomé,408.0,7.4,,10360.0,62.0,70.0,,Vendredi,Soir,Moyenne,66.9,5
1472,Tsévié,Sokodé,615.0,10.5,127.0,6058.0,69.0,30.0,Climatisé,Dimanche,Matin,Bonne,,1
1473,Atakpamé,,403.0,4.1,61.0,1898.0,63.0,,Standard,Jeudi,,Moyenne,48.6,2
1474,Dapaong,Dapaong,261.0,11.9,27.0,3438.0,35.0,30.0,VIP,Samedi,Après-midi,Bonne,45.8,1
1475,Atakpamé,Sokodé,508.0,4.2,118.0,7261.0,51.0,40.0,VIP,Dimanche,,Moyenne,22.3,4
1476,Kara,Sokodé,336.0,8.4,77.0,9239.0,26.0,40.0,VIP,Mercredi,Matin,Mauvaise,21.3,4
1477,Kara,Dapaong,630.0,3.2,158.0,9999.0,,,VIP,Mardi,Soir,Mauvaise,31.5,5
1478,Tsévié,Lomé,637.0,2.0,170.0,3663.0,26.0,30.0,VIP,,Matin,,53.8,2
1479,Lomé,Lomé,369.0,8.1,16.0,6504.0,45.0,,Standard,Mercredi,Après-midi,Mauvaise,59.2,1
1480,Atakpamé,Lomé,353.0,10.6,163.0,4915.0,60.0,,Climatisé,Mardi,Après-midi,Bonne,68.8,1
1481,Atakpamé,Sokodé,290.0,2.3,65.0,5480.0,63.0,60.0,Climatisé,Lundi,Après-midi,Bonne,67.7,4
1482,Tsévié,Tsévié,206.0,7.2,92.0,3251.0,,50.0,Climatisé,Dimanche,Soir,Mauvaise,52.3,4
1483,Tsévié,Kara,455.0,10.5,,11491.0,38.0,70.0,Climatisé,Mardi,Après-midi,Mauvaise,79.3,5
1484,Atakpamé,Tsévié,256.0,9.1,103.0,8921.0,43.0,30.0,Standard,Mardi,Soir,Bonne,19.5,3
1485,Kara,Atakpamé,345.0,,163.0,10019.0,64.0,50.0,Climatisé,Jeudi,Après-midi,Moyenne,19.7,4
1486,Kara,Atakpamé,239.0,8.4,145.0,11074.0,,70.0,VIP,Samedi,,Mauvaise,27.1,1
1487,Atakpamé,Atakpamé,429.0,8.7,163.0,1840.0,51.0,30.0,Climatisé,Mercredi,Soir,Mauvaise,17.2,3
1488,Lomé,Sokodé,460.0,11.1,26.0,7382.0,67.0,50.0,,Vendredi,Après-midi,Mauvaise,42.4,5
1489,Tsévié,Dapaong,147.0,4.2,,8376.0,,70.0,Climatisé,,,Bonne,28.3,4
1490,Lomé,,353.0,10.1,168.0,,42.0,30.0,VIP,Vendredi,Matin,Mauvaise,,5
1491,Kara,Tsévié,274.0,9.0,61.0,,11.0,50.0,Climatisé,Mercredi,Après-midi,Mauvaise,68.8,1
1492,Dapaong,Atakpamé,350.0,3.7,175.0,9233.0,38.0,,Climatisé,,Soir,Bonne,55.5,4
1493,Atakpamé,Sokodé,482.0,10.0,102.0,1768.0,,70.0,Climatisé,Vendredi,Après-midi,Moyenne,,5
1494,Kara,Lomé,117.0,3.5,96.0,5740.0,32.0,50.0,VIP,Samedi,Matin,,66.1,5
1495,Atakpamé,Dapaong,154.0,2.8,49.0,3362.0,50.0,40.0,Climatisé,Vendredi,Après-midi,Moyenne,78.2,3
1496,Kara,Dapaong,220.0,7.1,93.0,7954.0,25.0,70.0,Standard,Lundi,Soir,Mauvaise,50.1,4
1497,Kara,Kara,577.0,1.5,104.0,,52.0,70.0,VIP,Samedi,Soir,Moyenne,31.0,5
1498,,Tsévié,212.0,10.7,6.0,5200.0,11.0,50.0,VIP,Samedi,Après-midi,,40.4,2
1499,Dapaong,Lomé,268.0,4.8,69.0,11516.0,30.0,50.0,VIP,Jeudi,Soir,Bonne,76.6,5
1500,Kara,Atakpamé,636.0,6.0,5.0,3977.0,12.0,,Standard,Mardi,Après-midi,Mauvaise,77.1,2
1501,Sokodé,Kara,644.0,4.7,92.0,3047.0,16.0,60.0,,,Après-midi,,58.5,5
1502,Kara,Sokodé,386.0,10.1,86.0,8023.0,18.0,70.0,VIP,,Après-midi,Moyenne,68.8,2
1503,Sokodé,Kara,160.0,5.9,168.0,6970.0,12.0,50.0,Climatisé,Lundi,Après-midi,Bonne,26.5,1
1504,Tsévié,Atakpamé,,8.6,126.0,9909.0,47.0,,Climatisé,Lundi,Soir,Moyenne,71.6,5
1505,Sokodé,Atakpamé,189.0,3.3,58.0,6011.0,54.0,60.0,Standard,Mardi,Soir,Bonne,53.6,3
1506,Dapaong,Dapaong,594.0,2.1,,7023.0,61.0,30.0,Climatisé,Vendredi,,Bonne,64.7,4
1507,Atakpamé,Dapaong,146.0,7.6,158.0,3701.0,51.0,50.0,Standard,Dimanche,Après-midi,Moyenne,31.2,3
1508,Atakpamé,Lomé,194.0,7.3,83.0,10828.0,12.0,30.0,Climatisé,Jeudi,Matin,Mauvaise,,2
1509,Sokodé,Tsévié,543.0,,134.0,2729.0,30.0,50.0,VIP,Vendredi,Soir,Mauvaise,28.4,2
1510,,Lomé,353.0,,90.0,7431.0,37.0,60.0,VIP,Mardi,Après-midi,Mauvaise,77.3,5
1511,Dapaong,Kara,557.0,,20.0,7137.0,62.0,70.0,Standard,Mardi,Matin,Mauvaise,69.6,3
1512,Dapaong,Tsévié,310.0,,65.0,10251.0,,60.0,VIP,Mercredi,,Bonne,47.5,5
1513,Tsévié,Tsévié,384.0,2.1,0.0,11943.0,55.0,60.0,VIP,Dimanche,Après-midi,Mauvaise,43.9,1
1514,Dapaong,Lomé,225.0,3.1,99.0,8438.0,22.0,40.0,VIP,Dimanche,Matin,Moyenne,78.1,4
1515,Kara,Tsévié,,6.9,93.0,10243.0,35.0,30.0,Climatisé,Dimanche,Après-midi,Moyenne,56.1,5
1516,Atakpamé,,,6.9,6.0,6128.0,,60.0,Standard,Lundi,Matin,Bonne,41.4,3
1517,Dapaong,Dapaong,156.0,6.2,106.0,11718.0,,,VIP,Mercredi,Après-midi,Bonne,75.0,1
1518,Atakpamé,Lomé,626.0,3.0,90.0,10783.0,41.0,70.0,Standard,Jeudi,Soir,Moyenne,66.1,3
1519,Tsévié,Tsévié,284.0,8.5,178.0,8290.0,43.0,60.0,VIP,Mardi,Soir,,65.8,2
1520,Atakpamé,Lomé,317.0,5.6,168.0,5989.0,6.0,40.0,Standard,Samedi,Soir,Bonne,78.1,4
1521,Kara,Dapaong,578.0,4.4,114.0,3534.0,65.0,70.0,VIP,Jeudi,Matin,Mauvaise,56.9,4
1522,Lomé,Lomé,171.0,3.5,19.0,2785.0,49.0,30.0,Standard,Dimanche,Après-midi,,30.8,1
1523,,Sokodé,562.0,10.9,176.0,6825.0,37.0,30.0,Standard,Lundi,Matin,Mauvaise,61.7,3
1524,Dapaong,Dapaong,320.0,9.8,125.0,8779.0,42.0,40.0,Standard,Mardi,Soir,Bonne,50.8,5
1525,,,204.0,3.3,171.0,,47.0,60.0,Climatisé,Vendredi,Soir,Mauvaise,29.9,3
1526,Kara,Tsévié,131.0,1.6,,3200.0,66.0,50.0,Climatisé,Dimanche,Soir,Mauvaise,19.0,1
1527,Kara,Tsévié,132.0,2.8,92.0,3606.0,48.0,30.0,Climatisé,Lundi,Après-midi,Mauvaise,74.1,3
1528,Kara,Sokodé,632.0,2.7,114.0,4785.0,31.0,50.0,VIP,Vendredi,Matin,Moyenne,62.0,1
1529,Dapaong,Dapaong,96.0,,101.0,11604.0,27.0,30.0,VIP,Mardi,Soir,Mauvaise,45.2,3
1530,Tsévié,Tsévié,80.0,5.8,75.0,7146.0,40.0,30.0,VIP,Mercredi,Soir,Moyenne,70.9,1
1531,Sokodé,Sokodé,316.0,5.4,,2489.0,34.0,40.0,Standard,Dimanche,,Mauvaise,50.9,4
1532,Kara,Kara,548.0,6.0,22.0,10070.0,18.0,40.0,Standard,Lundi,Matin,Bonne,41.8,2
1533,Atakpamé,Tsévié,479.0,9.3,168.0,2734.0,,40.0,VIP,Mardi,Soir,Bonne,,5
1534,Kara,Dapaong,452.0,8.5,3.0,9763.0,,50.0,VIP,Samedi,Après-midi,Mauvaise,61.4,2
1535,Tsévié,Lomé,240.0,9.1,165.0,8141.0,38.0,60.0,Climatisé,Lundi,Matin,Mauvaise,64.1,5
1536,Tsévié,Atakpamé,162.0,7.7,,3232.0,23.0,,Standard,Mercredi,Matin,Moyenne,21.9,1
1537,Sokodé,Sokodé,124.0,4.7,43.0,5203.0,79.0,70.0,,,Après-midi,Bonne,50.2,5
1538,Atakpamé,Dapaong,320.0,4.6,17.0,2564.0,39.0,70.0,Climatisé,Vendredi,Matin,Mauvaise,44.1,3
1539,Atakpamé,Sokodé,572.0,4.4,47.0,2656.0,64.0,50.0,Climatisé,Samedi,Soir,,61.8,1
1540,Atakpamé,Tsévié,638.0,11.3,15.0,6480.0,41.0,50.0,Standard,Mercredi,Matin,Moyenne,66.9,4
1541,Kara,,,2.7,136.0,9254.0,14.0,50.0,Climatisé,Vendredi,,Moyenne,21.2,5
1542,Sokodé,Sokodé,,4.4,119.0,3631.0,38.0,70.0,VIP,,Matin,Bonne,,4
1543,Atakpamé,Kara,241.0,10.2,20.0,11662.0,45.0,70.0,VIP,Samedi,Matin,Mauvaise,66.7,5
1544,Tsévié,Kara,559.0,11.9,103.0,11384.0,6.0,,,Jeudi,Soir,Moyenne,,3
1545,Sokodé,Lomé,310.0,3.8,,2104.0,12.0,30.0,VIP,Lundi,Après-midi,Bonne,57.3,1
1546,Lomé,Sokodé,195.0,11.7,29.0,2846.0,26.0,70.0,Climatisé,Jeudi,Soir,Mauvaise,59.2,5
1547,Atakpamé,Tsévié,647.0,9.2,6.0,2702.0,61.0,50.0,Standard,Mercredi,Après-midi,Moyenne,19.8,3
1548,Sokodé,Atakpamé,624.0,5.5,174.0,2751.0,18.0,60.0,Climatisé,Samedi,Après-midi,,50.6,3
1549,Sokodé,Dapaong,146.0,5.1,1.0,11234.0,45.0,50.0,VIP,Vendredi,Après-midi,Mauvaise,25.7,1
1550,Sokodé,Kara,295.0,10.6,0.0,2640.0,34.0,40.0,VIP,Dimanche,Après-midi,Mauvaise,67.1,3
1551,Atakpamé,Lomé,363.0,4.4,131.0,4670.0,9.0,30.0,Standard,Samedi,,Mauvaise,43.3,1
1552,Tsévié,Sokodé,327.0,4.8,66.0,8216.0,64.0,50.0,Standard,Mercredi,Matin,Moyenne,74.8,3
1553,,Tsévié,261.0,1.8,81.0,8338.0,7.0,50.0,Climatisé,Dimanche,Après-midi,Bonne,31.0,3
1554,Lomé,Atakpamé,123.0,6.8,135.0,2868.0,59.0,50.0,VIP,Jeudi,Soir,Moyenne,,5
1555,Sokodé,Kara,363.0,3.7,4.0,7734.0,57.0,70.0,VIP,Vendredi,Soir,Moyenne,69.5,2
1556,Kara,Dapaong,566.0,,153.0,,,,Standard,Vendredi,,Bonne,,5
1557,Dapaong,Sokodé,128.0,3.1,147.0,2018.0,68.0,40.0,VIP,Jeudi,Matin,Mauvaise,57.6,1
1558,Dapaong,Sokodé,302.0,10.8,6.0,9237.0,57.0,60.0,Climatisé,Lundi,Soir,Bonne,74.3,2
1559,Sokodé,Sokodé,203.0,3.0,176.0,1918.0,40.0,70.0,,Jeudi,Soir,Moyenne,68.9,2
1560,Dapaong,Lomé,229.0,5.7,43.0,8222.0,66.0,50.0,Standard,Jeudi,Après-midi,Moyenne,67.0,3
1561,Dapaong,Kara,534.0,8.1,,,38.0,40.0,Climatisé,Vendredi,Matin,Mauvaise,73.2,2
1562,Atakpamé,Dapaong,122.0,11.1,64.0,,,70.0,Standard,Mardi,Soir,Bonne,66.2,4
1563,Atakpamé,Dapaong,198.0,10.9,94.0,7543.0,41.0,40.0,Standard,Samedi,Matin,Moyenne,31.7,4
1564,Lomé,Atakpamé,488.0,3.6,179.0,7683.0,31.0,,Standard,Mardi,Matin,Mauvaise,58.3,5
1565,Sokodé,,,3.3,,10384.0,17.0,70.0,Climatisé,Samedi,Matin,Mauvaise,56.6,1
1566,Dapaong,Lomé,563.0,9.0,,7323.0,38.0,50.0,Standard,Mercredi,Après-midi,Moyenne,53.8,4
1567,Atakpamé,Lomé,,4.1,92.0,5031.0,53.0,70.0,Standard,Jeudi,Matin,Bonne,45.9,4
