trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client,taux_remplissage,retard_par_km,retard_par_heure,conso_par_km,efficacite_economique,revenu_trajet,vitesse_moyenne,retard_significatif,categorie_remplissage
1212,Sokodé,Dapaong,301.0,5.2,93.0,9072.0,30.0,30.0,Climatisé,Vendredi,Matin,Bonne,41.8,1,100.0,0.3089700996677741,17.884615384615383,0.1388704318936877,210.98130841121497,272160.0,57.88461538461538,1,Élevé
1213,Kara,Sokodé,401.0,6.1,150.0,6599.0,27.0,60.0,VIP,Mercredi,Après-midi,Mauvaise,36.8,1,45.0,0.3740648379052369,24.59016393442623,0.09177057356608478,286.42857142857144,178173.0,65.73770491803279,1,Faible
1214,Tsévié,Kara,575.0,7.4,20.0,6442.0,15.0,40.0,VIP,Samedi,Soir,Moyenne,28.0,3,37.5,0.034782608695652174,2.7027027027027026,0.04869565217391304,297.41379310344826,96630.0,77.7027027027027,0,Faible
1215,Atakpamé,Atakpamé,123.0,6.3,58.0,6599.0,34.0,70.0,VIP,Mercredi,Après-midi,Bonne,27.2,3,48.57142857142857,0.4715447154471545,9.206349206349207,0.22113821138211381,148.29787234042553,224366.0,19.523809523809526,1,Faible
1216,Lomé,Sokodé,232.0,8.6,171.0,9958.0,25.0,70.0,VIP,Samedi,Soir,Bonne,75.0,3,35.714285714285715,0.7370689655172413,19.88372093023256,0.3232758620689655,76.3157894736842,248950.0,26.976744186046513,1,Faible
1217,Sokodé,Sokodé,564.0,6.9,43.0,5462.0,50.0,50.0,Standard,Samedi,Soir,Bonne,15.8,2,100.0,0.07624113475177305,6.231884057971014,0.028014184397163123,1678.5714285714284,273100.0,81.73913043478261,1,Élevé
1218,Sokodé,Dapaong,223.0,8.8,134.0,7363.0,20.0,50.0,Standard,Mercredi,Après-midi,Bonne,29.3,1,40.0,0.600896860986547,15.227272727272727,0.131390134529148,147.1947194719472,147260.0,25.34090909090909,1,Faible
1219,Tsévié,Sokodé,573.0,5.1,68.0,1954.0,36.0,70.0,Standard,Samedi,Après-midi,Mauvaise,69.1,2,51.42857142857142,0.11867364746945899,13.333333333333334,0.12059336823734729,294.2653352353781,70344.0,112.3529411764706,1,Moyen
1220,Kara,Dapaong,286.0,7.4,93.0,9777.0,30.0,30.0,Standard,Mercredi,Soir,Moyenne,77.2,4,100.0,0.32517482517482516,12.567567567567567,0.26993006993006996,109.71867007672634,293310.0,38.648648648648646,1,Élevé
1221,Dapaong,Lomé,422.0,10.1,160.0,7697.0,30.0,30.0,Climatisé,Vendredi,Matin,Mauvaise,47.349999999999994,4,100.0,0.3791469194312796,15.841584158415841,0.1122037914691943,261.84074457083767,230910.0,41.78217821782178,1,Élevé
1222,Atakpamé,Dapaong,62.0,9.7,145.0,11359.0,6.0,70.0,Climatisé,Mercredi,Matin,Mauvaise,47.349999999999994,4,8.571428571428571,2.338709677419355,14.948453608247425,0.7637096774193547,7.693898655635988,68154.0,6.391752577319588,1,Faible
1223,Dapaong,Atakpamé,285.0,5.1,145.0,6305.0,30.0,30.0,VIP,Lundi,Matin,Moyenne,68.2,5,100.0,0.5087719298245614,28.43137254901961,0.2392982456140351,123.55491329479769,189150.0,55.88235294117647,1,Élevé
1224,Atakpamé,Tsévié,86.0,6.9,85.0,9558.0,30.0,30.0,Climatisé,Mardi,Soir,Bonne,67.6,4,100.0,0.9883720930232558,12.318840579710145,0.786046511627907,37.609329446064145,286740.0,12.463768115942027,1,Élevé
1225,Dapaong,Atakpamé,496.0,5.9,137.0,6599.0,25.0,40.0,Climatisé,Samedi,Matin,Bonne,59.7,5,62.5,0.2762096774193548,23.220338983050848,0.12036290322580646,204.28336079077428,164975.0,84.06779661016948,1,Moyen
1226,Atakpamé,Kara,55.0,2.2,49.0,8485.0,16.0,70.0,VIP,Mercredi,Soir,Mauvaise,47.349999999999994,2,22.857142857142858,0.8909090909090909,22.27272727272727,0.8609090909090908,18.200620475698038,135760.0,24.999999999999996,1,Faible
1227,Tsévié,Lomé,490.0,1.9,76.0,8698.0,10.0,60.0,VIP,Jeudi,Soir,Moyenne,30.8,5,16.666666666666664,0.15510204081632653,40.0,0.06285714285714286,154.0880503144654,86980.0,257.89473684210526,1,Faible
1228,Atakpamé,Sokodé,287.0,6.9,93.0,8205.0,27.0,50.0,Standard,Mercredi,Matin,Moyenne,33.0,3,54.0,0.3240418118466899,13.478260869565217,0.11498257839721254,227.91176470588235,221535.0,41.59420289855072,1,Moyen
1229,Lomé,Tsévié,355.0,2.7,21.0,10151.0,50.0,50.0,Climatisé,Jeudi,Matin,Mauvaise,39.3,2,100.0,0.059154929577464786,7.777777777777778,0.11070422535211266,440.4466501240695,507550.0,131.48148148148147,0,Élevé
1230,Dapaong,Sokodé,218.0,9.5,162.0,5566.0,30.0,30.0,VIP,Jeudi,Après-midi,Moyenne,37.9,3,100.0,0.7431192660550459,17.05263157894737,0.1738532110091743,168.12339331619538,166980.0,22.94736842105263,1,Élevé
1231,Sokodé,Lomé,377.0,5.6,175.0,4423.0,50.0,50.0,VIP,Mercredi,Soir,Moyenne,29.2,5,100.0,0.46419098143236076,31.250000000000004,0.07745358090185676,624.1721854304636,221150.0,67.32142857142857,1,Élevé
1232,Lomé,Atakpamé,437.0,3.8,94.0,5973.0,7.0,70.0,Climatisé,Jeudi,Soir,Mauvaise,64.5,5,10.0,0.2151029748283753,24.736842105263158,0.14759725400457666,46.70229007633588,41811.0,115.0,1,Faible
1233,Kara,Sokodé,337.0,4.0,45.0,8404.0,29.0,40.0,Standard,Dimanche,Après-midi,Mauvaise,43.2,1,72.5,0.13353115727002968,11.25,0.1281899109792285,221.10859728506787,243716.0,84.25,1,Moyen
1234,Atakpamé,Tsévié,355.0,6.9,113.0,6599.0,42.0,50.0,VIP,Lundi,Soir,Mauvaise,38.8,3,84.0,0.3183098591549296,16.3768115942029,0.10929577464788731,374.62311557788945,277158.0,51.449275362318836,1,Élevé
1235,Sokodé,Kara,355.0,11.4,31.0,10452.0,27.0,30.0,Standard,Jeudi,Soir,Moyenne,32.3,1,90.0,0.08732394366197183,2.719298245614035,0.09098591549295774,287.83783783783787,282204.0,31.140350877192983,1,Élevé
1236,Sokodé,Atakpamé,441.0,7.4,51.0,8744.0,9.0,60.0,Climatisé,Dimanche,Après-midi,Moyenne,50.5,2,15.0,0.11564625850340136,6.891891891891891,0.1145124716553288,77.06796116504854,78696.0,59.59459459459459,1,Faible
1237,Kara,Atakpamé,581.0,6.9,174.0,4346.0,22.0,60.0,Climatisé,Mardi,Soir,Moyenne,36.4,1,36.666666666666664,0.29948364888123924,25.217391304347824,0.06265060240963854,341.7647058823529,95612.0,84.20289855072464,1,Faible
1238,Lomé,Dapaong,157.0,6.9,42.0,9250.0,40.0,60.0,Climatisé,Samedi,Soir,Mauvaise,26.8,2,66.66666666666666,0.267515923566879,6.08695652173913,0.17070063694267518,225.89928057553956,370000.0,22.753623188405797,1,Moyen
1239,Lomé,Lomé,85.0,2.9,58.0,6599.0,9.0,50.0,Climatisé,Mercredi,Matin,Mauvaise,23.2,1,18.0,0.6823529411764706,20.0,0.27294117647058824,31.611570247933884,59391.0,29.310344827586206,1,Faible
1240,Tsévié,Dapaong,377.0,2.8,32.0,2451.0,44.0,50.0,VIP,Mercredi,Après-midi,Moyenne,60.8,3,88.0,0.08488063660477453,11.428571428571429,0.16127320954907162,268.4142394822007,107844.0,134.64285714285714,1,Élevé
1241,Lomé,Atakpamé,410.0,7.3,138.0,6599.0,50.0,50.0,VIP,Lundi,Soir,Mauvaise,79.6,5,100.0,0.33658536585365856,18.904109589041095,0.1941463414634146,254.34243176178663,329950.0,56.16438356164384,1,Élevé
1242,Kara,Atakpamé,355.0,5.7,22.0,10008.0,39.0,50.0,Standard,Mercredi,Soir,Bonne,42.2,1,78.0,0.061971830985915494,3.8596491228070176,0.11887323943661973,320.4861111111111,390312.0,62.280701754385966,0,Moyen
1243,Kara,Atakpamé,557.0,4.9,64.0,4224.0,24.0,50.0,Climatisé,Samedi,Soir,Bonne,47.8,1,48.0,0.11490125673249552,13.061224489795917,0.08581687612208258,273.93442622950823,101376.0,113.67346938775509,1,Faible
1244,Dapaong,Dapaong,234.0,4.0,159.0,9780.0,30.0,30.0,VIP,Samedi,Soir,Mauvaise,20.2,2,100.0,0.6794871794871795,39.75,0.08632478632478632,331.1320754716981,293400.0,58.5,1,Élevé
1245,Lomé,Atakpamé,620.0,9.7,115.0,1650.0,29.0,70.0,Climatisé,Vendredi,Après-midi,Mauvaise,49.6,5,41.42857142857143,0.18548387096774194,11.855670103092784,0.08,355.3359683794466,47850.0,63.917525773195884,1,Faible
1246,Lomé,Atakpamé,324.0,11.9,124.0,2273.0,33.0,60.0,VIP,Mardi,Soir,Mauvaise,55.6,4,55.00000000000001,0.38271604938271603,10.420168067226891,0.17160493827160495,188.90459363957598,75009.0,27.22689075630252,1,Moyen
1247,Lomé,Kara,362.0,4.4,154.0,11880.0,30.0,30.0,Climatisé,Samedi,Matin,Bonne,45.0,5,100.0,0.425414364640884,35.0,0.12430939226519337,236.08695652173913,356400.0,82.27272727272727,1,Élevé
1248,Atakpamé,Sokodé,242.0,9.2,99.0,4264.0,25.0,30.0,Standard,Vendredi,Soir,Mauvaise,19.2,3,83.33333333333334,0.4090909090909091,10.760869565217392,0.0793388429752066,299.5049504950495,106600.0,26.304347826086957,1,Élevé
1249,Atakpamé,Tsévié,570.0,3.2,140.0,10028.0,41.0,60.0,Standard,Jeudi,Matin,Moyenne,73.4,1,68.33333333333333,0.24561403508771928,43.75,0.12877192982456143,314.1129032258064,411148.0,178.125,1,Moyen
1250,Atakpamé,Tsévié,594.0,9.0,103.0,10548.0,35.0,70.0,Climatisé,Jeudi,Soir,Mauvaise,47.349999999999994,5,50.0,0.1734006734006734,11.444444444444445,0.07971380471380471,429.98965873836613,369180.0,66.0,1,Faible
1251,Lomé,Kara,208.0,4.3,37.0,2297.0,24.0,70.0,VIP,Lundi,Soir,Bonne,24.1,2,34.285714285714285,0.1778846153846154,8.604651162790699,0.11586538461538462,198.88446215139442,55128.0,48.372093023255815,1,Faible
1252,Lomé,Atakpamé,499.0,10.8,92.0,7715.0,30.0,30.0,VIP,Jeudi,Soir,Mauvaise,60.8,3,100.0,0.1843687374749499,8.518518518518517,0.12184368737474949,242.23300970873788,231450.0,46.2037037037037,1,Élevé
1253,Atakpamé,Sokodé,512.0,3.0,93.0,11098.0,39.0,60.0,Climatisé,Mercredi,Soir,Mauvaise,75.1,4,65.0,0.181640625,31.0,0.1466796875,262.3915900131406,432822.0,170.66666666666666,1,Moyen
1254,Sokodé,Kara,355.0,7.0,54.0,3201.0,39.0,50.0,Climatisé,Vendredi,Soir,Moyenne,41.5,2,78.0,0.15211267605633802,7.714285714285714,0.11690140845070422,325.7647058823529,124839.0,50.714285714285715,1,Moyen
1255,Tsévié,Lomé,355.0,8.8,179.0,6599.0,23.0,40.0,Climatisé,Mardi,Matin,Moyenne,48.2,5,57.49999999999999,0.504225352112676,20.34090909090909,0.13577464788732396,165.9552845528455,151777.0,40.340909090909086,1,Moyen
1256,Lomé,Lomé,641.0,6.9,31.0,4963.0,48.0,50.0,Standard,Mardi,Après-midi,Bonne,32.2,3,96.0,0.0483619344773791,4.492753623188405,0.05023400936037442,926.7469879518071,238224.0,92.89855072463767,1,Élevé
1257,Kara,Sokodé,448.0,9.1,127.0,9809.0,5.0,50.0,Standard,Vendredi,Soir,Mauvaise,47.3,4,10.0,0.28348214285714285,13.956043956043956,0.10558035714285714,46.3768115942029,49045.0,49.23076923076923,1,Faible
1258,Atakpamé,Lomé,299.0,10.9,89.0,1919.0,47.0,70.0,VIP,Vendredi,Soir,Mauvaise,32.5,4,67.14285714285714,0.2976588628762542,8.1651376146789,0.10869565217391304,419.4925373134328,90193.0,27.431192660550458,1,Moyen
1259,Dapaong,Dapaong,592.0,9.2,139.0,9307.0,30.0,30.0,VIP,Mercredi,Après-midi,Mauvaise,39.2,2,100.0,0.23479729729729729,15.108695652173914,0.06621621621621622,441.79104477611935,279210.0,64.34782608695653,1,Élevé
1260,Sokodé,Tsévié,297.0,5.1,122.0,11368.0,28.0,30.0,VIP,Vendredi,Après-midi,Moyenne,30.8,4,93.33333333333333,0.4107744107744108,23.92156862745098,0.1037037037037037,261.50943396226415,318304.0,58.235294117647065,1,Élevé
1261,Atakpamé,Kara,578.0,4.5,173.0,8250.0,52.0,70.0,Climatisé,Jeudi,Soir,Moyenne,61.7,3,74.28571428571429,0.29930795847750863,38.44444444444444,0.10674740484429067,479.3620414673046,429000.0,128.44444444444446,1,Moyen
1262,Atakpamé,Sokodé,329.0,1.6,168.0,10750.0,35.0,70.0,Climatisé,Jeudi,Après-midi,Mauvaise,73.3,2,50.0,0.5106382978723404,105.0,0.22279635258358663,154.97981157469718,376250.0,205.625,1,Faible
1263,Kara,Kara,544.0,8.8,88.0,4219.0,8.0,30.0,VIP,Dimanche,Après-midi,Bonne,37.0,4,26.666666666666668,0.16176470588235295,10.0,0.06801470588235294,114.52631578947368,33752.0,61.81818181818181,1,Faible
1264,Tsévié,Sokodé,170.0,11.7,165.0,4432.0,30.0,30.0,Climatisé,Mardi,Soir,Moyenne,47.349999999999994,1,100.0,0.9705882352941176,14.102564102564104,0.27852941176470586,105.48086866597725,132960.0,14.529914529914532,1,Élevé
1265,Lomé,Atakpamé,307.0,10.4,162.0,3548.0,17.0,70.0,Climatisé,Mercredi,Matin,Bonne,21.4,4,24.285714285714285,0.5276872964169381,15.576923076923077,0.06970684039087947,232.99107142857144,60316.0,29.519230769230766,1,Faible
1266,Lomé,Sokodé,409.0,2.7,60.0,7000.0,47.0,50.0,Climatisé,Lundi,Après-midi,Bonne,49.8,4,94.0,0.1466992665036675,22.22222222222222,0.12176039119804401,378.40551181102364,329000.0,151.48148148148147,1,Élevé
1267,Sokodé,Sokodé,422.0,10.3,19.0,11996.0,37.0,40.0,Climatisé,Dimanche,Matin,Bonne,22.3,4,92.5,0.045023696682464455,1.8446601941747571,0.0528436018957346,670.1287553648068,443852.0,40.970873786407765,0,Élevé
1268,Atakpamé,Kara,67.0,7.9,165.0,7542.0,50.0,50.0,Climatisé,Mercredi,Après-midi,Bonne,64.8,5,100.0,2.462686567164179,20.886075949367086,0.9671641791044776,50.911854103343465,377100.0,8.481012658227847,1,Élevé
1269,Sokodé,Sokodé,500.0,2.5,155.0,4002.0,50.0,70.0,VIP,Lundi,Après-midi,Mauvaise,16.4,5,71.42857142857143,0.31,62.0,0.032799999999999996,1436.7816091954023,200100.0,200.0,1,Moyen
1270,Sokodé,Kara,609.0,8.4,110.0,11112.0,39.0,70.0,Standard,Jeudi,Matin,Bonne,68.1,2,55.714285714285715,0.180623973727422,13.095238095238095,0.11182266009852215,343.71924746743855,433368.0,72.5,1,Moyen
1271,Sokodé,Dapaong,244.0,2.2,56.0,2391.0,39.0,50.0,Climatisé,Lundi,Après-midi,Moyenne,44.7,5,78.0,0.22950819672131148,25.454545454545453,0.1831967213114754,208.22757111597372,93249.0,110.9090909090909,1,Moyen
1272,Tsévié,Sokodé,625.0,1.8,106.0,9699.0,64.0,70.0,VIP,Dimanche,Matin,Mauvaise,61.6,1,91.42857142857143,0.1696,58.888888888888886,0.09856000000000001,638.9776357827476,620736.0,347.22222222222223,1,Élevé
1273,Tsévié,Tsévié,563.0,9.2,9.0,5712.0,17.0,40.0,VIP,Samedi,Après-midi,Mauvaise,47.349999999999994,5,42.5,0.015985790408525755,0.9782608695652175,0.08410301953818827,197.952430196484,97104.0,61.19565217391305,0,Faible
1274,Tsévié,Kara,418.0,10.1,80.0,3361.0,48.0,70.0,VIP,Samedi,Après-midi,Bonne,21.9,3,68.57142857142857,0.19138755980861244,7.920792079207921,0.05239234449760765,876.1572052401747,161328.0,41.38613861386139,1,Moyen
1275,Dapaong,Dapaong,326.0,5.3,93.0,8454.0,58.0,70.0,VIP,Jeudi,Matin,Mauvaise,76.8,1,82.85714285714286,0.2852760736196319,17.547169811320757,0.23558282208588957,243.03341902313625,490332.0,61.509433962264154,1,Élevé
1276,Lomé,Sokodé,214.0,2.8,128.0,2999.0,40.0,40.0,VIP,Lundi,Soir,Bonne,23.8,3,100.0,0.5981308411214953,45.714285714285715,0.11121495327102804,345.1612903225806,119960.0,76.42857142857143,1,Élevé
1277,Dapaong,Tsévié,248.0,6.0,35.0,5199.0,30.0,30.0,Climatisé,Dimanche,Après-midi,Mauvaise,69.1,4,100.0,0.14112903225806453,5.833333333333333,0.2786290322580645,106.13409415121257,155970.0,41.333333333333336,1,Élevé
1278,Sokodé,Sokodé,521.0,7.5,95.0,5253.0,16.0,30.0,Standard,Lundi,Soir,Mauvaise,47.349999999999994,5,53.333333333333336,0.18234165067178504,12.666666666666666,0.09088291746641074,172.40951396070324,84048.0,69.46666666666667,1,Moyen
1279,Atakpamé,Tsévié,136.0,7.3,138.0,6599.0,30.0,30.0,Climatisé,Dimanche,Après-midi,Mauvaise,19.8,5,100.0,1.0147058823529411,18.904109589041095,0.14558823529411766,196.15384615384616,197970.0,18.63013698630137,1,Élevé
1280,Dapaong,Tsévié,351.0,9.0,166.0,2747.0,22.0,40.0,VIP,Mardi,Après-midi,Moyenne,63.1,5,55.00000000000001,0.47293447293447294,18.444444444444443,0.17977207977207976,120.46801872074884,60434.0,39.0,1,Moyen
1281,Atakpamé,Dapaong,433.0,6.9,96.0,1798.0,25.0,30.0,VIP,Jeudi,Après-midi,Bonne,45.5,2,83.33333333333334,0.22170900692840648,13.91304347826087,0.10508083140877598,232.79569892473117,44950.0,62.7536231884058,1,Élevé
1282,Tsévié,Sokodé,285.0,11.7,128.0,2694.0,37.0,40.0,VIP,Mardi,Après-midi,Bonne,29.4,3,92.5,0.44912280701754387,10.94017094017094,0.1031578947368421,346.875,99678.0,24.35897435897436,1,Élevé
1283,Kara,Lomé,562.0,6.5,82.0,8655.0,30.0,30.0,Climatisé,Mardi,Matin,Moyenne,25.6,2,100.0,0.14590747330960854,12.615384615384615,0.04555160142348755,633.8345864661654,259650.0,86.46153846153847,1,Élevé
1284,Sokodé,Sokodé,174.0,4.7,118.0,7255.0,30.0,30.0,VIP,Mercredi,Après-midi,Bonne,26.3,3,100.0,0.6781609195402298,25.106382978723403,0.15114942528735634,191.2087912087912,217650.0,37.02127659574468,1,Élevé
1285,Kara,Tsévié,148.0,4.8,87.0,4077.0,47.0,70.0,Standard,Mercredi,Après-midi,Mauvaise,74.3,3,67.14285714285714,0.5878378378378378,18.125,0.5020270270270271,92.37715803452856,191619.0,30.833333333333336,1,Moyen
1286,Atakpamé,Kara,603.0,3.7,125.0,5338.0,35.0,50.0,Climatisé,Samedi,Soir,Moyenne,38.5,3,70.0,0.20729684908789386,33.78378378378378,0.06384742951907131,534.3037974683544,186830.0,162.97297297297297,1,Moyen
1287,Kara,Lomé,69.0,8.2,130.0,1597.0,9.0,40.0,VIP,Vendredi,Soir,Mauvaise,30.9,1,22.5,1.8840579710144927,15.853658536585368,0.4478260869565217,19.467084639498434,14373.0,8.414634146341465,1,Faible
1288,Sokodé,Sokodé,639.0,6.9,122.0,6599.0,50.0,60.0,Standard,Samedi,Après-midi,Bonne,51.2,2,83.33333333333334,0.19092331768388107,17.681159420289855,0.08012519561815337,612.0689655172414,329950.0,92.6086956521739,1,Élevé
1289,Dapaong,Sokodé,503.0,8.6,118.0,11673.0,30.0,30.0,VIP,Vendredi,Matin,Mauvaise,76.5,4,100.0,0.2345924453280318,13.72093023255814,0.15208747514910537,194.70967741935485,350190.0,58.48837209302326,1,Élevé
1290,Sokodé,Tsévié,475.0,3.7,161.0,9435.0,14.0,30.0,Standard,Lundi,Soir,Moyenne,26.9,5,46.666666666666664,0.3389473684210526,43.51351351351351,0.056631578947368415,238.35125448028674,132090.0,128.3783783783784,1,Faible
1291,Lomé,Dapaong,624.0,8.1,126.0,11051.0,16.0,50.0,Climatisé,Dimanche,Après-midi,Mauvaise,47.349999999999994,4,32.0,0.20192307692307693,15.555555555555555,0.07588141025641025,206.49431230610136,176816.0,77.03703703703704,1,Faible
1292,Lomé,Kara,554.0,10.8,178.0,3788.0,40.0,40.0,VIP,Mardi,Soir,Bonne,21.7,1,100.0,0.3212996389891697,16.48148148148148,0.03916967509025271,976.2114537444934,151520.0,51.29629629629629,1,Élevé
1293,Atakpamé,Atakpamé,645.0,10.4,150.0,3612.0,31.0,40.0,VIP,Dimanche,Après-midi,Moyenne,62.9,3,77.5,0.23255813953488372,14.423076923076923,0.09751937984496124,312.9107981220657,111972.0,62.01923076923077,1,Moyen
1294,Atakpamé,Sokodé,463.0,11.8,150.0,6761.0,30.0,30.0,VIP,Dimanche,Après-midi,Mauvaise,47.349999999999994,4,100.0,0.32397408207343414,12.711864406779661,0.10226781857451403,287.2802481902792,202830.0,39.23728813559322,1,Élevé
1295,Sokodé,Dapaong,643.0,6.5,79.0,4520.0,29.0,40.0,Climatisé,Lundi,Matin,Mauvaise,15.7,5,72.5,0.12286158631415241,12.153846153846153,0.02441679626749611,1116.5868263473055,131080.0,98.92307692307692,1,Moyen
1296,Kara,Sokodé,507.0,3.0,93.0,11695.0,39.0,50.0,VIP,Vendredi,Matin,Mauvaise,61.2,4,78.0,0.1834319526627219,31.0,0.12071005917159763,317.89389067524115,456105.0,169.0,1,Moyen
1297,Kara,Sokodé,113.0,4.2,93.0,6876.0,30.0,30.0,Standard,Mercredi,Soir,Mauvaise,60.5,4,100.0,0.8230088495575221,22.142857142857142,0.5353982300884956,55.1219512195122,206280.0,26.904761904761905,1,Élevé
1298,Kara,Kara,447.0,10.0,92.0,8746.0,50.0,50.0,Standard,Lundi,Soir,Mauvaise,36.7,2,100.0,0.2058165548098434,9.2,0.08210290827740493,592.8381962864721,437300.0,44.7,1,Élevé
1299,Tsévié,Sokodé,459.0,6.1,160.0,9525.0,60.0,60.0,VIP,Mercredi,Matin,Bonne,64.1,5,100.0,0.3485838779956427,26.229508196721312,0.13965141612200435,423.0414746543779,571500.0,75.24590163934427,1,Élevé
1300,Kara,Atakpamé,495.0,9.0,94.0,10711.0,30.0,30.0,VIP,Dimanche,Matin,Moyenne,51.2,1,100.0,0.1898989898989899,10.444444444444445,0.10343434343434343,284.48275862068965,321330.0,55.0,1,Élevé
1301,Atakpamé,Atakpamé,188.0,8.8,165.0,3022.0,36.0,50.0,Climatisé,Mardi,Matin,Mauvaise,43.6,2,72.0,0.8776595744680851,18.75,0.23191489361702128,151.74887892376682,108792.0,21.363636363636363,1,Moyen
1302,Atakpamé,Sokodé,482.0,8.6,35.0,10222.0,50.0,50.0,Standard,Mercredi,Soir,Mauvaise,63.5,1,100.0,0.07261410788381743,4.069767441860465,0.13174273858921162,373.6434108527132,511100.0,56.04651162790698,1,Élevé
1303,Kara,Lomé,194.0,1.8,128.0,10820.0,50.0,50.0,Climatisé,Dimanche,Soir,Bonne,47.349999999999994,3,100.0,0.6597938144329897,71.11111111111111,0.24407216494845357,200.6204756980352,541000.0,107.77777777777777,1,Élevé
1304,Lomé,Lomé,467.0,8.6,93.0,10247.0,40.0,60.0,VIP,Lundi,Soir,Mauvaise,26.5,3,66.66666666666666,0.19914346895074947,10.813953488372093,0.056745182012847964,679.2727272727273,409880.0,54.30232558139535,1,Moyen
1305,Lomé,Lomé,552.0,8.0,89.0,8197.0,27.0,60.0,VIP,Dimanche,Soir,Moyenne,61.2,1,45.0,0.161231884057971,11.125,0.1108695652173913,239.61414790996784,221319.0,69.0,1,Faible
1306,Sokodé,Tsévié,208.0,4.5,159.0,7461.0,50.0,50.0,VIP,Mardi,Après-midi,Moyenne,58.8,1,100.0,0.7644230769230769,35.333333333333336,0.2826923076923077,173.91304347826087,373050.0,46.22222222222222,1,Élevé
1307,Sokodé,Dapaong,58.0,1.7,168.0,10230.0,30.0,30.0,Standard,Samedi,Après-midi,Mauvaise,65.0,3,100.0,2.896551724137931,98.82352941176471,1.1206896551724137,26.363636363636363,306900.0,34.11764705882353,1,Élevé
1308,Atakpamé,Kara,499.0,5.6,18.0,8523.0,51.0,60.0,VIP,Mercredi,Soir,Moyenne,60.8,1,85.0,0.036072144288577156,3.2142857142857144,0.12184368737474949,411.7961165048544,434673.0,89.10714285714286,0,Élevé
1309,Lomé,Sokodé,259.0,7.2,133.0,11249.0,40.0,40.0,Climatisé,Jeudi,Soir,Bonne,47.349999999999994,5,100.0,0.5135135135135135,18.47222222222222,0.1828185328185328,214.2709410548087,449960.0,35.97222222222222,1,Élevé
1310,Kara,Lomé,289.0,9.3,169.0,1651.0,39.0,40.0,VIP,Mercredi,Après-midi,Moyenne,32.6,3,97.5,0.5847750865051903,18.172043010752688,0.11280276816608997,335.44642857142856,64389.0,31.0752688172043,1,Élevé
1311,Dapaong,Sokodé,400.0,10.4,12.0,10201.0,50.0,50.0,VIP,Dimanche,Soir,Bonne,46.3,1,100.0,0.03,1.1538461538461537,0.11574999999999999,422.8329809725159,510050.0,38.46153846153846,0,Élevé
1312,Tsévié,Tsévié,587.0,11.3,170.0,6835.0,39.0,60.0,VIP,Jeudi,Soir,Bonne,47.349999999999994,2,65.0,0.28960817717206133,15.044247787610619,0.08066439522998295,473.48500517063087,266565.0,51.94690265486725,1,Moyen
1313,Sokodé,Kara,506.0,3.8,165.0,6599.0,47.0,70.0,Standard,Vendredi,Soir,Bonne,57.0,2,67.14285714285714,0.32608695652173914,43.42105263157895,0.11264822134387352,410.0344827586207,310153.0,133.1578947368421,1,Moyen
1314,Tsévié,Tsévié,232.0,3.8,166.0,7055.0,48.0,60.0,Standard,Jeudi,Soir,Bonne,66.1,2,80.0,0.7155172413793104,43.684210526315795,0.2849137931034483,165.96125186289123,338640.0,61.05263157894737,1,Moyen
1315,Atakpamé,Dapaong,616.0,6.3,93.0,6397.0,16.0,60.0,VIP,Samedi,Après-midi,Moyenne,47.349999999999994,1,26.666666666666668,0.15097402597402598,14.761904761904763,0.07686688311688311,203.846949327818,102352.0,97.77777777777779,1,Faible
